TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;NR_COTST
FIDC;21.025.084/0001-98;GÁTRIA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;;1
FIDC;21.053.703/0001-58;CEDRO FIDC MULTISSETORIAL NP;2019-03-31;10851662.92;3
FIDC;21.081.976/0001-06;TAIPATSB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL;2019-03-31;125387083.70;11
FIDC;21.120.576/0001-62;ALGARVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS PADRONIZADOS MULTISSETORIAL;2019-03-31;18194113.39;1
FIDC;21.126.275/0001-46;VENDA DE VEÍCULOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;592421395.70;2
FIDC;21.161.619/0001-58;CELG DISTRIBUIÇÃO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;;301
FIDC;21.186.616/0001-79;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RN BRASIL - FINANCIAMENTO DE VEÍCULOS;2019-03-31;268016035.09;2
FIDC;21.247.203/0001-57;ADICIONAL - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL NÃO PADRONIZADOS;2019-03-31;10897846.23;
FIDC;21.247.235/0001-52;VIENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;3081980.66;
FIDC;21.254.441/0001-90;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CAPITAL 5 - NAO PADRONIZADO;2019-03-31;20559971.96;6
FIDC;21.347.748/0001-35;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INVEST DUNAS;2019-03-31;;2
FIDC;21.397.715/0001-08;FIDC BRASIL PLURAL RECUPERAÇÃO DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-03-31;2112085.53;2
FIDC;21.397.791/0001-05;II FIDC NP POLO RECUPERAÇÃO DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-03-31;8355870.69;7
FIDC;21.454.585/0001-90;IRACEMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;;0
FIDC;21.605.486/0001-61;VALORTEC FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2019-03-31;2399043.04;6
FIDC;21.658.426/0001-07;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS WNT - FORNECEDORES;2019-03-31;6169421.27;3
FIDC;21.824.924/0001-82;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS CIELO;2019-03-31;;1
FIDC;21.838.483/0001-78;RIO FORMOSO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL NP;2019-03-31;999734988.38;3
FIDC;21.862.590/0001-31;ZEMA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;108050208.99;57
FIDC;21.888.857/0001-60;OS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;2019-03-31;14186945.38;3
FIDC;22.003.546/0001-39;BRL PARTNERS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS  NÃO PADRONIZADOS;2019-03-31;72822787.24;1
FIDC;22.003.571/0001-12;INVESTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;5190884.22;7
FIDC;22.101.473/0001-18;LITUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-03-31;8167510.48;
FIDC;22.159.843/0001-78;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS BARZEL;2019-03-31;;1
FIDC;22.175.345/0001-19;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VIA MULTICREDITO;2019-03-31;36220526.90;24
FIDC;22.175.405/0001-01;MR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;45816210.01;8
FIDC;22.397.286/0001-23;INVESTHOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;13973979.31;
FIDC;22.397.315/0001-57;BLUMENAU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;6413029.83;
FIDC;22.415.372/0001-11;FUNDO DE RECUPERAÇÃO DE ATIVOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;365058479.48;1
FIDC;22.483.823/0001-58;DRIVER BRASIL THREE BANCO VOLKSWAGEN FIDC FINANCIAMENTO DE VEÍCULOS;2019-03-31;0.00;0
FIDC;22.514.683/0001-38;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS EVEREST;2019-03-31;27251501.04;1
FIDC;22.588.302/0001-65;ONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;233707622.88;
FIDC;22.712.680/0001-09;SUPREMO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-03-31;4937159.52;3
FIDC;22.712.704/0001-20;VALER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-03-31;91463578.19;7
FIDC;22.712.747/0001-05;PROLOJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;454501.07;4
FIDC;22.802.113/0001-43;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MUSTANG MULTICARTEIRA;2019-03-31;;1
FIDC;22.881.521/0001-38;JC HONORÁRIOS TDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;20791193.49;2
FIDC;22.945.833/0001-68;ACB CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;1822387.59;3
FIDC;22.945.949/0001-05;PENCA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-03-31;10352060.54;1
FIDC;23.006.061/0001-61;MARTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;26776012.96;1
FIDC;23.029.136/0001-20;ROYAL OAK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-03-31;12378944.95;4
FIDC;23.033.577/0001-03;ILLUMINATI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;250243812.56;11
FIDC;23.035.015/0001-90;RAISE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2019-03-31;37020699.94;1
FIDC;23.035.035/0001-61;HONEYCOMB FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2019-03-31;12402544.09;1
FIDC;23.076.742/0001-04;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO  PADRONIZADOS EMPÍRICA SSPI PRECATÓRIOS FEDERAIS;2019-03-31;44089326.47;
FIDC;23.077.070/0001-43;CHEHOHA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2019-03-31;10398098.16;
FIDC;23.104.436/0001-26;ANTECIPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÂO PADRONIZADOS MULTISSETORIAL.;2019-03-31;132334221.90;5
FIDC;23.104.468/0001-21;SELECTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-03-31;591291669.31;
FIDC;23.104.485/0001-69;VERITA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;56518868.35;5
FIDC;23.177.585/0001-15;FLOWINVEST FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;12776364.55;3
FIDC;23.200.188/0001-17;ÓBIDOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-03-31;71061077.28;1
FIDC;23.200.230/0001-08;ITAPEMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;62648216.19;
FIDC;23.200.254/0001-59;COMEXPORT INVI I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-03-31;35164535.54;
FIDC;23.200.278/0001-08;LIVE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NP;2019-03-31;21666455.45;
FIDC;23.216.640/0001-39;JC SILOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2019-03-31;20407599.89;6
FIDC;23.246.620/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MARTE FORNECEDORES;2019-03-31;4.38;4
FIDC;23.273.905/0001-30;CREDSHOW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS VAREJO;2019-03-31;86199.01;3
FIDC;23.293.595/0001-16;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA PREMIER CAPITAL;2019-03-31;82995040.48;133
FIDC;23.426.441/0001-55;MULTIPLIK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL LP;2019-03-31;10666966.87;8
FIDC;23.431.871/0001-65;TRX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CORPORATIVO I;2019-03-31;1748007.36;8
FIDC;23.439.682/0001-39;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SUZANO;2019-03-31;30340179.79;
FIDC;23.520.837/0001-67;DIVALLORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;8523578.19;1
FIDC;23.521.077/0001-02;CONSIGA MAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;10873712.51;
FIDC;23.546.437/0001-20;SOMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL NÃO PADRONIZADO;2019-03-31;15447445.84;2
FIDC;23.669.183/0001-38;APOIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;35837503.38;
FIDC;23.740.818/0001-46;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS SOSP II;2019-03-31;23398287.68;1
FIDC;23.773.276/0001-08;URBANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL - NÃO PADRONIZADO;2019-03-31;15341570.66;3
FIDC;23.781.331/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CAPITAL BR;2019-03-31;6887878.05;
FIDC;23.798.073/0001-76;JC PLÁSTICOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS - FIDC - NP;2019-03-31;40180664.80;3
FIDC;23.798.103/0001-44;JC CRÉDITO-PRÊMIO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS-FIDC-NP;2019-03-31;18250423.19;2
FIDC;23.884.789/0001-96;III FIDC NP POLO RECUPERACAO DE CREDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NP;2019-03-31;599421.01;3
FIDC;23.884.795/0001-43;V10 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - MULTICARTEIRA OUTROS;2019-03-31;542233.00;1
FIDC;23.884.799/0001-21;FIDC BRASIL PLURAL RECUPERAÇÃO DE CRÉDITO FIDC NP II;2019-03-31;1420040.83;1
FIDC;23.884.800/0001-18;CAPULHO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;412859287.24;1
FIDC;23.955.921/0001-03;SONATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;10802943.81;2
FIDC;23.956.882/0001-69;SUL BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ABERTO MULTISSETORIAL;2019-03-31;251221172.15;115
FIDC;23.956.910/0001-48;SC PIEMONTE FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS;2019-03-31;90207950.35;21
FIDC;23.956.926/0001-50;OXFORD FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2019-03-31;3021381.90;3
FIDC;23.956.944/0001-32;CANAL 4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS-NÃO PADRONIZADO;2019-03-31;8266308.34;2
FIDC;23.956.975/0001-93;VERITAS APOGEU I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS-NÃO PADRONIZADO;2019-03-31;15445543.31;1
FIDC;23.957.507/0001-33;TMJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;8094630.05;1
FIDC;24.103.743/0001-55;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE TRANSMISSÃO INFINITY DI;2019-03-31;696653915.94;219
FIDC;24.154.040/0001-56;DUNASPLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS MULTISSETORIAL;2019-03-31;11987.20;1
FIDC;24.194.675/0001-87;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS ALTERNATIVE ASSETS I;2019-03-31;;1
FIDC;24.220.859/0001-74;DIP FINANCING 11 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;23031310.76;
FIDC;24.237.665/0001-81;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - LAVORO IV;2019-03-31;3821531.09;
FIDC;24.237.699/0001-76;COMEXPORT INVI I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-03-31;33053941.21;
FIDC;24.270.570/0001-60;LAVORO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NP;2019-03-31;7804201.72;
FIDC;24.282.003/0001-23;MERCANTIL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS NP;2019-03-31;50718317.92;2
FIDC;24.290.695/0001-51;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NAO-PADRONIZADOS VALECRED;2019-03-31;16795373.70;1
FIDC;24.331.364/0001-12;CIPA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-03-31;37131022.39;2
FIDC;24.454.782/0001-05;INVESTPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL - NÃO PADRONIZADO;2019-03-31;;0
FIDC;24.506.071/0001-29;ARTEMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-03-31;46876353.40;22
FIDC;24.506.241/0001-75;ACL NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;30515228.68;2
FIDC;24.773.662/0001-62;GUAPORÉ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-03-31;20938220.77;1
FIDC;24.785.652/0001-47;DELTA ENERGIA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;573765836.37;1
FIDC;24.796.631/0001-27;MULTIPLICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL LP;2019-03-31;111985727.02;54
FIDC;24.796.670/0001-24;LUDU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-03-31;8624984.96;0
FIDC;24.837.126/0001-83;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GLOBAL TR;2019-03-31;36595396782.00;1
FIDC;24.976.450/0001-82;VALE 40 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;54342157.58;1
FIDC;25.235.009/0001-02;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA IMOBILIÁRIO;2019-03-31;;20
FIDC;25.295.530/0001-35;HIGH YIELD DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;22138035.51;2
FIDC;25.316.863/0001-01;SPDA HABITACAO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2019-03-31;260503923.39;1
FIDC;25.333.671/0001-03;OLÍMPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;22950935.39;3
FIDC;25.333.699/0001-32;POSTALIS DISTRESSED JIVE FIDC NP FECHADO;2019-03-31;;0
FIDC;25.333.720/0001-08;POSTALIS DISTRESSED CADENCE II FIDC NP FECHADO;2019-03-31;;0
FIDC;25.333.874/0001-91;POSTALIS DISTRESSED NOVERO FIDC NP FECHADO;2019-03-31;;0
FIDC;25.333.905/0001-04;POSTALIS DISTRESSED CADENCE FIDC NP FECHADO;2019-03-31;;0
FIDC;25.333.943/0001-67;FIDC GRUPO INVEST - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;;0
FIDC;25.354.081/0001-59;ALBATROZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-03-31;20514331.34;2
FIDC;25.382.606/0001-60;UBYFOL AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;14234300.02;8
FIDC;25.695.170/0001-69;INVESTCAMP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;4061010.26;14
FIDC;26.000.069/0001-09;UBA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS MULTISSETORIAL;2019-03-31;43237879.01;1
FIDC;26.000.088/0001-35;RNX FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC MULTISSETORIAL;2019-03-31;53751156.69;30
FIDC;26.154.177/0001-36;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO;2019-03-31;142357407.12;157
FIDC;26.199.830/0001-83;SAINT JOHN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS - FIDC-NP;2019-03-31;206701651.67;2
FIDC;26.207.801/0001-16;AQUIRAZ FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-03-31;28377582.60;9
FIDC;26.208.267/0001-62;C&J FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-03-31;12280026.70;2
FIDC;26.208.281/0001-66;JC CACAU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - FIDC-NP;2019-03-31;72959383.21;2
FIDC;26.286.853/0001-25;MILAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2019-03-31;;42
FIDC;26.286.939/0001-58;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CIELO;2019-03-31;;97
FIDC;26.290.224/0001-79;AGRODANIELI - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;7947804.10;1
FIDC;26.324.289/0001-98;KINEA INFRA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE INFRAESTRUTURA.;2019-03-31;716083886.57;
FIDC;26.324.298/0001-89;KINEA INFRA FICFIDC DE INFRA ESTRUTURA;2019-03-31;1346795662.12;
FIDC;26.369.861/0001-35;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ONE CREDIT;2019-03-31;4133645.35;2
FIDC;26.380.651/0001-48;SANTANA PJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;7668882.17;
FIDC;26.405.883/0001-03;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISEGMENTOS NPL IPANEMA VI NAO PADRONIZADO;2019-03-31;;1
FIDC;26.433.279/0001-90;SPECIAL SITUATION II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS;2019-03-31;6054493.96;4
FIDC;26.459.204/0001-89;CAPULHO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;468097027.00;1
FIDC;26.459.235/0001-30;LATACHE III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;12078886.81;1
FIDC;26.471.075/0001-44;JC 4870 V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - FIDC-NP;2019-03-31;40487999.32;2
FIDC;26.489.072/0001-38;BURAN - VX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - NAO PADRONIZADOS;2019-03-31;36819188.56;
FIDC;26.489.103/0001-50;INVI III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-03-31;31576771.73;109
FIDC;26.545.341/0001-36;URBE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL LP;2019-03-31;12778266.06;
FIDC;26.545.364/0001-40;MT - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PARADONIZADOS;2019-03-31;1898620.93;2
FIDC;26.545.451/0001-06;FORNECEDORES BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;26929923.71;3
FIDC;26.558.776/0001-15;WNT AÇÕES JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS-NÃO PADRONIZADO;2019-03-31;930654.00;4
FIDC;26.558.811/0001-04;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS LCF;2019-03-31;6066497.02;0
FIDC;26.570.645/0001-53;JC 4870 VI - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;65562578.67;9
FIDC;26.580.162/0001-30;ASSET BANK - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;8589282.71;1
FIDC;26.607.493/0001-16;STEP-UP VII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;52397163.04;1
FIDC;26.607.511/0001-60;STEP-UP III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;75593612.38;2
FIDC;26.631.505/0001-48;FÊNIX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NP;2019-03-31;12242813.18;
FIDC;26.648.752/0001-57;RESQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;28987695.05;1
FIDC;26.648.825/0001-00;ÁTRIO CREDITOO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;9852937.66;5
FIDC;26.676.763/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS REVENDEDORES OFICIAIS PIRELLI - ROP;2019-03-31;261367.61;1
FIDC;26.680.267/0001-60;PRATA VIII NÃO PADRONIZADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-03-31;726390.95;1
FIDC;26.690.373/0001-25;SIMPLIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;85070543.37;1
FIDC;26.690.451/0001-91;MARIANA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;99518079.95;1
FIDC;26.690.689/0001-17;CONTINENTALBANCO NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - NAO PADRONIZADO;2019-03-31;192304242.55;2
FIDC;26.690.698/0001-08;ALBATROZ I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;99508934.87;1
FIDC;26.690.770/0001-05;FOR CDI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;23563370.26;15
FIDC;26.690.815/0001-33;URCA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2019-03-31;251542397.17;5
FIDC;26.690.844/0001-03;PONTAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2019-03-31;111858105.28;1
FIDC;26.710.026/0001-17;ORION - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;;1
FIDC;26.726.451/0001-02;CJ - Fundo de Investimento em Direitos Creditórios Não-Padronizados - FIDC NP;2019-03-31;8780246.04;1
FIDC;26.749.095/0001-34;CREDITO UNIVERSITARIO II FIDC;2019-03-31;;8
FIDC;26.751.598/0001-44;NOTUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-03-31;36832837.11;0
FIDC;26.756.123/0001-40;BERGAMO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;43852268.36;3
FIDC;26.756.137/0001-64;BASSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-03-31;20420219.08;6
FIDC;26.758.072/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA NOVERDE EP;2019-03-31;35570500.35;
FIDC;26.812.192/0001-24;AZUL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DIREITOS CREDITORIOS;2019-03-31;151063625.17;7
FIDC;26.812.976/0001-52;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA TAIPE CREDITO;2019-03-31;1447134.31;
FIDC;26.820.851/0001-74;Fundo de Investimento em Direitos Creditórios ZB Multi-Recebíveis;2019-03-31;54587546.82;
FIDC;26.820.949/0001-21;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - FORNECEDORES CRB;2019-03-31;117252227.43;
