ASSETS;CLASS;COMPANY_ID;DATE_INI;DY_LAST;EQUITY;EXCLUSIVE;ISIN;NAME;OWNERS;PRICE_QUOTA_EQUITY;QUOTA;REFERENCE;TARGET;CODISI;PREULT;VOLTOT;CODNEG;DATA
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;98;128731;VLOL11      ;2019-05-14
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;99;206322;VLOL11      ;2019-05-15
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;98;329946;VLOL11      ;2019-05-16
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;98;139370;VLOL11      ;2019-05-17
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;98;179593;VLOL11      ;2019-05-20
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;98;222581;VLOL11      ;2019-05-21
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;99;54144;VLOL11      ;2019-05-22
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;98;202264;VLOL11      ;2019-05-23
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;98;208767;VLOL11      ;2019-05-24
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;99;278065;VLOL11      ;2019-05-27
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;99;116404;VLOL11      ;2019-05-28
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;98;207424;VLOL11      ;2019-05-29
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;99;62976;VLOL11      ;2019-05-30
153163277;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;15.296.696/0001-12;08/08/2012;0,3743%;151857358;0.0;BRVLOLCTF009;FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE;5068;85.08;1784828;04/2019;Investidores em Geral;BRVLOLCTF009;101;343915;VLOL11      ;2019-05-31
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;106;26910;LVBI11      ;2019-05-02
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;109;5872;LVBI11      ;2019-05-03
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;110;17912;LVBI11      ;2019-05-06
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;114;2115;LVBI11      ;2019-05-07
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;114;22872;LVBI11      ;2019-05-08
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;112;7475;LVBI11      ;2019-05-09
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;112;1363;LVBI11      ;2019-05-10
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;113;1679;LVBI11      ;2019-05-13
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;114;8303;LVBI11      ;2019-05-14
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;112;1800;LVBI11      ;2019-05-15
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;112;30372;LVBI11      ;2019-05-16
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;113;5084;LVBI11      ;2019-05-20
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;112;1458;LVBI11      ;2019-05-21
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;112;10528;LVBI11      ;2019-05-23
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;112;4256;LVBI11      ;2019-05-24
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;112;58800;LVBI11      ;2019-05-27
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;112;25747;LVBI11      ;2019-05-28
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;111;105561;LVBI11      ;2019-05-29
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;111;8214;LVBI11      ;2019-05-30
301537107;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;30.629.603/0001-18;09/11/2018;0,7764%;295600977;0.0;BRLVBICTF002;FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO;841;97.56;3030000;04/2019;Investidores em Geral;BRLVBICTF002;111;15207;LVBI11      ;2019-05-31
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2286;34380;CXCE11B     ;2019-05-02
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2319;66867;CXCE11B     ;2019-05-03
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2274;162802;CXCE11B     ;2019-05-06
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2299;43601;CXCE11B     ;2019-05-07
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2300;78184;CXCE11B     ;2019-05-08
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2261;126170;CXCE11B     ;2019-05-09
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2293;38783;CXCE11B     ;2019-05-10
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2397;385910;CXCE11B     ;2019-05-13
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2390;195575;CXCE11B     ;2019-05-14
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2408;165694;CXCE11B     ;2019-05-15
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2401;67407;CXCE11B     ;2019-05-16
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2401;19213;CXCE11B     ;2019-05-17
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2400;36129;CXCE11B     ;2019-05-20
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2405;16856;CXCE11B     ;2019-05-21
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2405;62446;CXCE11B     ;2019-05-22
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2435;77492;CXCE11B     ;2019-05-23
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2405;96200;CXCE11B     ;2019-05-24
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2405;43290;CXCE11B     ;2019-05-27
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2406;55333;CXCE11B     ;2019-05-28
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2425;38762;CXCE11B     ;2019-05-29
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2425;53340;CXCE11B     ;2019-05-30
146258906;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;10.991.914/0001-15;13/07/2009;0,9095%;144486770;0.0;BRCXCECTF004;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;1030;2108.74;68518;04/2019;Investidores em Geral;BRCXCECTF004;2443;43911;CXCE11B     ;2019-05-31
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;450;900;CXTL11      ;2019-05-02
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;432;12151;CXTL11      ;2019-05-08
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;432;863;CXTL11      ;2019-05-09
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;440;440;CXTL11      ;2019-05-10
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;440;440;CXTL11      ;2019-05-13
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;440;440;CXTL11      ;2019-05-15
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;432;1294;CXTL11      ;2019-05-16
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;411;4576;CXTL11      ;2019-05-20
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;411;9844;CXTL11      ;2019-05-21
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;411;5333;CXTL11      ;2019-05-22
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;411;2462;CXTL11      ;2019-05-23
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;413;38733;CXTL11      ;2019-05-24
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;411;23797;CXTL11      ;2019-05-27
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;411;2461;CXTL11      ;2019-05-29
38565180;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;12.887.506/0001-43;07/12/2011;0,1128%;37851730;0.0;BRCXTLCTF003;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;608;706.23;53597;04/2019;Investidores em Geral;BRCXTLCTF003;410;6580;CXTL11      ;2019-05-31
124200489;Mandato: Desenvolvimento para RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;00.762.723/0001-28;18/08/1995;0,7779%;123193353;0.0;BRCTXTCTF014;FUNDO DE INVESTIMENTO IMOBILIÁRIO CENTRO TEXTIL INTERNACIONAL;3532;47.49;2594279;04/2019;Investidores em Geral;BRCTXTCTF014;64;115238;CTXT11      ;2019-05-02
124200489;Mandato: Desenvolvimento para RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;00.762.723/0001-28;18/08/1995;0,7779%;123193353;0.0;BRCTXTCTF014;FUNDO DE INVESTIMENTO IMOBILIÁRIO CENTRO TEXTIL INTERNACIONAL;3532;47.49;2594279;04/2019;Investidores em Geral;BRCTXTCTF014;63;32726;CTXT11      ;2019-05-03
124200489;Mandato: Desenvolvimento para RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;00.762.723/0001-28;18/08/1995;0,7779%;123193353;0.0;BRCTXTCTF014;FUNDO DE INVESTIMENTO IMOBILIÁRIO CENTRO TEXTIL INTERNACIONAL;3532;47.49;2594279;04/2019;Investidores em Geral;BRCTXTCTF014;63;13687;CTXT11      ;2019-05-06
124200489;Mandato: Desenvolvimento para RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;00.762.723/0001-28;18/08/1995;0,7779%;123193353;0.0;BRCTXTCTF014;FUNDO DE INVESTIMENTO IMOBILIÁRIO CENTRO TEXTIL INTERNACIONAL;3532;47.49;2594279;04/2019;Investidores em Geral;BRCTXTCTF014;63;43659;CTXT11      ;2019-05-07
124200489;Mandato: Desenvolvimento para RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;00.762.723/0001-28;18/08/1995;0,7779%;123193353;0.0;BRCTXTCTF014;FUNDO DE INVESTIMENTO IMOBILIÁRIO CENTRO TEXTIL INTERNACIONAL;3532;47.49;2594279;04/2019;Investidores em Geral;BRCTXTCTF014;64;53755;CTXT11      ;2019-05-08
