COMPANY_ID;NAME;DATE_INI;EXCLUSIVE;CLASS;REFERENCE;TARGET;EQUITY;OWNERS;ASSETS;QUOTA;DY_LAST;PRICE_QUOTA_EQUITY;ISIN
12.323.955/0001-69;SABIÁ FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;26/01/2011;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidor Qualificado;58986673.0;1;59141177;1066946.0;1,4737%;56.0;BRFSBICTF000
28.267.530/0001-10;SABUGAL FUNDO DE INVESTIMENTO IMOBILIARIO;13/11/2017;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;4497039.0;2;4524325;3554.0;0,0000%;1266.0;
17.655.115/0001-17;SAFIRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO;21/05/2015;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;180922583.0;2;367159451;98485.0;;1838.0;
13.012.312/0001-67;SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;17/03/2011;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;05/2019;Investidores em Geral;1962144.0;1;173291441;100.0;0,0000%;19622.0;0
17.331.883/0001-15;SALUS II FUNDO DE INVESTIMENTO IMOBILIARIO - FII;24/05/2013;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;05/2019;Investidor Qualificado e Profissional;56898242.0;1;108338015;30.0;0,0000%;1896609.0;0
16.915.840/0001-14;SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;26/12/2012;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Passiva;04/2019;Investidores em Geral;508214510.0;10160;517375855;5631512.0;1,0086%;91.0;BRSAAGCTF007
16.543.270/0001-89;SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;21/05/2014;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado e Profissional;246709929.0;23;265448231;1072588.0;0,0000%;231.0;BRFISDCTF006
31.373.514/0001-16;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;20/08/2018;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;11592913.0;8;11752219;12231732.0;0,0000%;1.0;000000
19.131.224/0001-60;SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;23/12/2014;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidor Qualificado;1138386647.0;2;1139343276;1218.0;0,0799%;934636.0;
17.198.500/0001-82;SB FUNDO DE INVESTIMENTO IMOBILIÁRIO;12/12/2012;1.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Qualificado e Profissional;148233733.0;1;148262530;88267.0;0,0000%;1680.0;BRSBFICTF000
01.657.856/0001-05;SCP FII;31/10/1996;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;04/2019;Investidores em Geral;48306144.0;1503;48982938;4200000.0;0,3509%;12.0;BRSCPFCTF003
09.326.861/0001-39;SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO;17/01/2008;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;04/2019;Investidores em Geral;79367982.0;997;80562601;989339.0;0,4623%;81.0;BRWPLZCTF004
28.216.384/0001-01;Sicoob Agências Fundo de Investimento Imobiliário;19/09/2017;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Passiva;04/2019;Investidor Qualificado;26910270.0;1;27122262;2691027.0;0,6777%;10.0;BRSCOOCTF008
16.841.067/0001-99;SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;13/03/2014;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;34859350.0;22;34917881;26291.0;0,0000%;1326.0;BRREITCTF007
13.726.079/0001-84;SONDA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;22/11/2011;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;288302137.0;2;511744481;171029.0;0,0000%;1686.0;BRFNDACTF004
15.538.445/0001-05;SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;01/03/2013;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;134757851.0;7868;138856464;1798000.0;0,8203%;75.0;BRSPTWCTF002
18.311.024/0001-27;SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;12/08/2016;0.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;04/2019;Investidor Qualificado;12603148.0;1;12634411;11270.0;0,1975%;1119.0;BRSPAFCTF007
11.044.355/0001-07;STARX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;22/09/2010;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Passiva;04/2019;Investidor Qualificado;265691784.0;53;270810802;14976.0;0,0000%;17742.0;BRSTRXCTF006
15.348.117/0001-38;REAG SUCCESS - FUNDO DE INVESTIMENTO IMOBILIÁRIO;05/04/2012;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;11/2018;Investidor Qualificado;33514987.0;3;55934291;1000.0;0,1098%;33515.0;
21.085.472/0001-64;TA FUNDO DE INVESTIMENTO IMOBILIÁRIO;04/08/2014;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Profissional;84275673.0;1;243775054;84400000.0;0,0000%;1.0;
18.579.302/0001-21;TAG BTS - FUNDO DE INVESTIMENTO IMOBILIÁRIO;25/03/2015;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;36304819.0;7;66640722;2563.0;;14165.0;
11.326.746/0001-06;TAG GR IV - FUNDO DE INVESTIMENTO IMOBILIÁRIO;19/09/2012;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;318965766.0;1;394164647;17450.0;;18279.0;
21.408.063/0001-51;FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES - FII;11/11/2014;1.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;119898699.0;126;140697318;1480026.0;;82.0;BRRBRPR04M19
14.413.342/0001-48;FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO - FII;18/12/2014;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;354121666.0;2;354389064;25944.0;;13650.0;
03.683.056/0001-86;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;12/01/2000;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidores em Geral;371627211.0;9220;372689623;2170000.0;0,2922%;172.0;BRFFCICTF005
15.576.907/0001-70;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO - FII;01/11/2012;0.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidores em Geral;432869242.0;5454;436888143;405000.0;0,7953%;1069.0;BRAGCXCTF003
15.006.286/0001-90;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO NEGRO - FII;20/04/2012;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;250946598.0;12924;252312498;2676000.0;0,5228%;94.0;BRRNGOCTF003
15.006.286/0001-90;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO NEGRO - FII;20/04/2012;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;250946598.0;12924;252312498;2676000.0;0,5228%;94.0;BRRNGOCTF003
12.516.185/0001-70;FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE;24/07/2013;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidores em Geral;58244664.0;48;126104956;1060836.0;;55.0;
09.350.920/0001-04;FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO;28/07/2008;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidores em Geral;106004087.0;55;106036863;981472.0;0,7684%;109.0;BRSFNDCTF006
12.804.013/0001-00;FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401;25/10/2010;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidores em Geral;202711064.0;68;221190250;127800.0;0,0000%;1587.0;BRFISCCTF008
16.671.412/0001-93;FUNDO DE INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGÍSTICA - FII;16/11/2012;0.0;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;04/2019;Investidores em Geral;315544410.0;8119;328389163;3422972.0;0,6360%;93.0;BRSDILCTF004
16.671.412/0001-93;FUNDO DE INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGÍSTICA - FII;16/11/2012;0.0;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;04/2019;Investidores em Geral;315544410.0;8119;328389163;3422972.0;0,6360%;93.0;BRSDILCTF004
23.538.112/0001-04;FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII;16/10/2015;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Profissional;51999895.0;1;52198367;33100000.0;0,0000%;2.0;
27.538.460/0001-24;FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT LIVING;20/12/2017;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidores em Geral;26996254.0;2;27020323;23418.0;0,0000%;1153.0;0
27.538.460/0001-24;FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT LIVING;20/12/2017;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidores em Geral;26996254.0;2;27020323;23418.0;0,0000%;1153.0;0
27.538.460/0001-24;FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT LIVING;20/12/2017;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidores em Geral;26996254.0;2;27020323;23418.0;0,0000%;1153.0;0
27.538.460/0001-24;FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT LIVING;20/12/2017;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidores em Geral;26996254.0;2;27020323;23418.0;0,0000%;1153.0;0
15.447.110/0001-73;FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING CIDADE JARDIM;28/12/2016;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;517823501.0;1;519278899;424590000.0;0,0000%;2.0;BRALVSCTF003
17.308.805/0001-08;FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING LIGHT;03/06/2015;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;271686907.0;1;270113036;164630.0;0,0000%;1651.0;
03.507.519/0001-59;FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING PÁTIO HIGIENOPOLIS;15/10/1999;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;04/2019;Investidores em Geral;431772452.0;2438;432295451;608950.0;0,5008%;710.0;BRSHPHCTF008
16.802.360/0001-47;FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI;03/04/2017;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;55211718.0;12;55420890;12600.0;;4382.0;0
20.132.453/0001-89;FUNDO DE INVESTIMENTO IMOBILIARIO TC BTOWERS - FII TC BTOWERS;26/06/2014;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;42754855.0;18;42812577;8628009.0;;5.0;
25.032.881/0001-53;FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL;22/09/2017;0.0;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Profissional;146087715.0;2273;283649797;1140552.0;0,0000%;129.0;BRTGARR02M11
12.948.291/0001-23;FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE;07/01/2011;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidores em Geral;101610210.0;1729;101673246;911000.0;0,6457%;112.0;BRONEFCTF003
23.570.871/0001-46;FUNDO DE INVESTIMENTO IMOBILIÁRIO TM - FII;20/10/2015;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Profissional;319356249.0;1;760789767;344497662.0;0,0000%;1.0;
23.768.027/0001-24;FUNDO DE INVESTIMENTO IMOBILIÁRIO TOP CENTER;01/07/2016;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;425655414.0;1;428505416;322214000.0;0,0000%;2.0;
26.846.280/0001-47;FUNDO DE INVESTIMENTO IMOBILIÁRIO TORDESILHAS;28/11/2016;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Profissional;836206.0;1;847931;1741.0;0,0000%;481.0;0
26.395.660/0001-02;FUNDO DE INVESTIMENTO IMOBILIÁRIO TOURMALET I;23/12/2016;0.0;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;219820013.0;255;221459697;1880850.0;0,0000%;117.0;BRTORMCTF024
30.578.316/0001-26;FUNDO DE INVESTIMENTO IMOBILIÁRIO TOURMALET II;03/09/2018;0.0;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;86151386.0;145;86315116;10000.0;0,0000%;8616.0;BRTOURCTF019
08.693.497/0001-82;FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII;31/05/2007;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;143063600.0;53;144271090;550084.0;0,6173%;261.0;BRVERECTF002
00.332.266/0001-31;FUNDO DE INVESTIMENTO IMOBILIÁRIO VIA PARQUE SHOPPING - FII;24/11/1994;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;04/2019;Investidores em Geral;519005942.0;2310;522621385;2749208.0;0,5247%;189.0;BRFVPQCTF015
17.854.016/0001-64;FUNDO DE INVESTIMENTO IMOBILIÁRIO VIDA NOVA - FII;01/07/2014;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;04/2019;Investidores em Geral;81691973.0;812;86745253;9412630.0;0,0000%;9.0;BRFIVNCTF009
10.348.185/0001-83;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II;18/08/2010;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;1059014107.0;595;1106651194;1057971.0;0,4678%;1001.0;BRVBRECTF008
20.265.467/0001-70;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM BERLIM;17/12/2014;1.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;39613156.0;50;43159401;206261.0;0,0000%;193.0;
23.120.006/0001-06;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM BII BTS-FII;09/08/2016;1.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;152522369.0;6;152748595;1676785.0;0,0000%;91.0;BRVTPACTF002
27.368.600/0001-63;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA;15/12/2017;0.0;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;04/2019;Investidor Qualificado;205293320.0;236;205475887;2115000.0;0,7127%;98.0;BRVTLTCTF001
21.500.481/0001-74;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM PATRIMONIAL V;18/11/2016;1.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;71950065.0;1;72005805;650000.0;0,7862%;111.0;BRVTPACTF002
23.740.552/0001-31;FUNDO DE INVESTIMENTO IMOBILIARIO VOTORANTIM PATRIMONIAL XII;06/04/2016;1.0;Mandato: Desenvolvimento para VendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Profissional;9709589.0;1;9765655;103500.0;0,0000%;94.0;BRVTXICTF009
10.347.505/0001-80;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES;14/01/2010;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;193900697.0;215;197405185;193519.0;0,3693%;1002.0;BRVSECCTF004
14.422.044/0001-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III;26/10/2011;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;209031246.0;310;215480105;204803.0;0,0000%;1021.0;BRVTRTCTF008
23.740.595/0001-17;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SHOPPING;30/08/2018;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;04/2019;Investidor Qualificado;212976828.0;302;213672948;2098800.0;0,5907%;102.0;BRVSHOCTF002
01.601.918/0001-59;FUNDO FORTALEZA INVESTIMENTO IMOBILIÁRIO;14/01/1997;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;67098508.0;8;67672558;500000.0;0,0000%;135.0;BRFTLZCTF001
22.340.978/0001-35;G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;13/01/2016;1.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado e Profissional;230540833.0;3;230643297;72.0;0,0000%;3201957.0;
11.769.604/0001-13;GENERAL SHOPPING E OUTLETS DO BRASIL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;30/09/2013;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;04/2019;Investidor Qualificado;635243169.0;1;635794568;68482196.0;;10.0;0
17.144.039/0001-85;CASTELLO BRANCO OFFICE PARK FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;17/12/2012;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;111489784.0;2958;112250001;1415000.0;0,5967%;79.0;BRCBOPCTF001
26.502.761/0001-35;CATUAÍ FUNDO DE INVESTIMENTO IMOBILIÁRIO;22/09/2017;0.0;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Profissional;33781015.0;1;34342887;35370.0;0,0000%;956.0;0
26.502.761/0001-35;CATUAÍ FUNDO DE INVESTIMENTO IMOBILIÁRIO;22/09/2017;0.0;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Profissional;33781015.0;1;34342887;35370.0;0,0000%;956.0;0
20.118.507/0001-51;CEDRO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;08/01/2015;1.0;Mandato: Segmento de Atuação: Tipo de Gestão:;05/2019;Investidor Profissional;39639906.0;2;93331335;28288.0;0,0000%;1402.0;0
18.950.957/0001-64;CHALLENGER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;14/07/2014;1.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;401195657.0;1;1344107338;124408.0;0,0000%;3225.0;BRCHLLCTF003
13.464.208/0001-03;CIBRASEC CRÉDITO IMOBILIÁRIO - FII;06/12/2011;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;5473426.0;73;6703355;46135.0;1,5153%;119.0;
13.920.018/0001-53;CICA JUNDIAI - FUNDO DE INVESTIMENTO IMOBILIARIO;24/05/2013;1.0;Mandato: Segmento de Atuação: Tipo de Gestão:;05/2019;Investidor Qualificado;182520823.0;24;218626535;40501.0;0,0000%;4507.0;0
18.874.965/0001-79;CIDADE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;18/12/2014;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;04/2019;Investidor Qualificado;182503286.0;54;182541616;166750.0;0,6274%;1095.0;
15.862.591/0001-83;CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;25/10/2012;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidores em Geral;135854600.0;1;530727127;7500.0;0,0000%;18114.0;0
97.521.194/0001-02;CLARITAS LOGÍSTICA I - FUNDO DE INVESTIMENTO IMOBILIÁRIO;06/07/2011;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;05/2019;Investidor Qualificado;156162975.0;41;156709401;11766.0;0,2695%;13273.0;BRCLOGCTF009
31.772.231/0001-47;COLONIZADOR I FUNDO DE INVESTIMENTO IMOBILIARIO - FII;13/11/2018;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;51156710.0;30;51328998;5137000.0;;10.0;0
17.143.998/0001-86;CSHG GR LOUVEIRA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;22/01/2013;0.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;04/2019;Investidores em Geral;117301722.0;1845;118148145;1073530.0;0,5649%;110.0;BRGRLVCTF002
11.260.134/0001-68;CSHG JHSF PRIME OFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;14/10/2010;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;247451875.0;5917;249113401;1650000.0;0,5341%;150.0;BRHGJHCTF006
11.728.688/0001-47;CSHG LOGÍSTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;06/05/2010;0.0;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;04/2019;Investidores em Geral;952002405.0;63553;1011668045;7881340.0;0,6195%;121.0;BRHGLGCTF004
09.072.017/0001-29;CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;06/05/2008;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidores em Geral;1121086730.0;34395;1158513309;7383100.0;0,4874%;152.0;BRHGRECTF006
11.160.521/0001-22;CSHG RECEBÍVEIS IMOBILIÁRIOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;22/12/2009;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;451939919.0;10352;455571740;4338476.0;0,7083%;105.0;BRHGCRCTF000
29.641.226/0001-53;CSHG RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;27/04/2018;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;153874313.0;1896;155756465;1500000.0;0,6618%;103.0;BRHGRUCTF002
19.442.626/0001-86;CTBH FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;26/02/2014;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;04/2019;Investidor Qualificado;64284464.0;1;64289248;187470.0;0,0000%;343.0;
10.841.506/0001-87;DAJ FUNDO DE INVESTIMENTO IMOBILIÁRIO;18/06/2009;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;0.0;0;0;1.0;;0.0;
28.108.193/0001-18;DEL MONTE AJAX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;15/12/2017;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;8496996.0;8;8528004;8260960.0;;2.0;0
28.108.193/0001-18;DEL MONTE AJAX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;15/12/2017;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;8496996.0;8;8528004;8260960.0;;2.0;0
26.642.727/0001-66;DIAMANTE FUNDO DE INVESTIMENTO IMOBILIARIO;13/02/2017;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;110864267.0;51;110910315;80536220.0;0,0000%;2.0;BRDAMTCTF007
10.522.648/0001-81;DOVEL FII;01/04/2009;1.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidor Qualificado e Profissional;60125242.0;52;60336710;59466.0;0,2530%;1012.0;BRDOVLCTF006
21.085.863/0001-89;EBT FUNDO DE INVESTIMENTO IMOBILIÁRIO;04/08/2014;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Profissional;181974270.0;1;509160628;179600000.0;0,0000%;2.0;
14.365.190/0001-55;ESTRUTURA II - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;02/10/2012;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;80097553.0;1;80134799;52148.0;0,0000%;1536.0;BRSRIICTF000
18.259.637/0001-62;ETR PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;05/09/2013;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Passiva;05/2019;Investidor Qualificado;8300450.0;2;8318994;72.0;;115285.0;BRETPPCTF006
31.469.385/0001-64;EUROPA 105 - FUNDO DE INVESTIMENTO IMOBILIÁRIO;15/03/2019;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidor Qualificado;6258925.0;2;47336562;63141.0;0,0000%;100.0;-
24.070.076/0001-51;EVEN PERMUTA KINEA FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO;09/06/2017;0.0;Mandato: Desenvolvimento para VendaSegmento de Atuação: ResidencialTipo de Gestão: Ativa;04/2019;Investidor Qualificado;72548595.0;91;73249297;7147934.0;0,0000%;11.0;BRKINPCTF001
